"absence_id","student_id","absence_type","school_id","date"
"520","EHCedBlA","family","chs","2024-08-29"
"521","VZul9Ich","family","dhs","2024-08-29"
"522","gqco1yIs","tardy","dhs","2024-08-29"
"523","jHtYIZMC","unknown","chs","2024-08-29"
"524","JhFNu9Oz","tardy","ajh","2024-08-29"
"525","mFp3ejDG","unknown","chs","2024-08-29"
"526","mPlYcHrU","tardy","chs","2024-08-29"
"527","G5XrxTuW","tardy","ajh","2024-08-29"
"528","cu0W2qBp","religious","ajh","2024-08-29"
"529","uJzUuCOl","tardy","chs","2024-08-29"
"530","8TE4PWso","tardy","ajh","2024-08-29"
"531","4JL0Aszd","medical","chs","2024-08-29"
"532","upDv1ODY","family","chs","2024-08-29"
"533","8j8nowMl","tardy","chs","2024-08-29"
"534","36Xs63A5","tardy","chs","2024-08-29"
"535","Tl3XV8lS","tardy","ajh","2024-08-29"
"536","LyNHVRxM","tardy","chs","2024-08-29"
"537","b0Kwj1mV","tardy","chs","2024-08-29"
"538","3cubNoUD","tardy","chs","2024-08-29"
"539","65DWEqee","tardy","chs","2024-08-29"
"540","VrvCrDiX","unknown","chs","2024-08-29"
"541","hcf65rpz","tardy","ajh","2024-08-29"
"542","E1WQD5yL","unknown","chs","2024-08-29"
"543","RThxVtnp","family","chs","2024-08-29"
"544","T74PWg8s","tardy","chs","2024-08-29"
"545","oFS9djP6","unknown","chs","2024-08-29"
"546","hGEA8CDM","tardy","bjh","2024-08-29"
"547","HmGHHf7M","tardy","chs","2024-08-29"
"548","8ejRSqWJ","tardy","ajh","2024-08-29"
"549","UYtEF1xj","tardy","bjh","2024-08-29"
"550","En7wrImv","tardy","ajh","2024-08-29"
"551","uXlycTGo","family","chs","2024-08-29"
"552","mmnR2EBc","tardy","dhs","2024-08-29"
"553","GiOqZCb9","tardy","dhs","2024-08-29"
"554","bRRPo8Sc","tardy","chs","2024-08-29"
"555","JMBR7HtJ","unknown","ajh","2024-08-29"
"556","bnhWn2KP","unknown","ajh","2024-08-29"
"557","LOMvDaVj","religious","ajh","2024-08-29"
"558","b738HgNX","personal","chs","2024-08-29"
"559","VRrLPWt2","unknown","dhs","2024-08-29"
"560","9IyjYhaM","family","ajh","2024-08-29"
"561","u0x2657A","tardy","ajh","2024-08-29"
"562","iMKgVYOi","tardy","ajh","2024-08-29"
"563","r9MxzexI","tardy","chs","2024-08-29"
"564","6WYhvEpZ","unknown","bjh","2024-08-29"
"565","sWsScBwz","family","chs","2024-08-29"
"566","sOq5y5mA","tardy","ajh","2024-08-29"
"567","az4nw6qi","family","chs","2024-08-29"
"568","QAwEIQDG","tardy","bjh","2024-08-29"
"569","kvk0Xo3Q","unknown","chs","2024-08-29"
"570","RRoBIwGz","religious","chs","2024-08-29"
"571","jSpWt75b","tardy","chs","2024-08-29"
"572","R38X2H1l","tardy","chs","2024-08-29"
"573","6JQhmkgN","tardy","chs","2024-08-29"
"574","5torn8IX","unknown","chs","2024-08-29"
"575","TIG0rzmh","tardy","chs","2024-08-29"
"576","ajBP8Njw","unknown","chs","2024-08-29"
"577","V3syxjxP","tardy","chs","2024-08-29"
"578","PqALL2Gw","tardy","ajh","2024-08-29"
"579","GmNGSJRE","tardy","chs","2024-08-29"
"580","VsCHILPs","tardy","dhs","2024-08-29"
"581","yKn1xwG8","tardy","bjh","2024-08-29"
"582","Ij3JIFvB","unknown","ajh","2024-08-29"
"583","FVyJMi3S","unknown","chs","2024-08-29"
"584","AZmnSIOe","unknown","ajh","2024-08-29"
"585","FUT7LnbQ","tardy","chs","2024-08-29"
"586","307sfdjb","tardy","bjh","2024-08-29"
"587","EhSI3Rjx","tardy","chs","2024-08-29"
"588","JIT1Q1Cj","unknown","chs","2024-08-29"
"589","FEwnTCfV","tardy","bjh","2024-08-29"
"590","I26fq0K0","tardy","chs","2024-08-29"
"591","qcVdMgYt","personal","chs","2024-08-29"
"592","80HT6ht0","tardy","chs","2024-08-29"
"593","NcHyB25T","tardy","chs","2024-08-29"
"594","J8vY9mPA","unknown","ajh","2024-08-29"
"595","QGvucA3j","personal","chs","2024-08-29"
"596","k7P1EBcu","unknown","chs","2024-08-29"
"597","rkY5EwJr","family","bjh","2024-08-29"
"598","h4v7ceeW","tardy","chs","2024-08-29"
"599","1WmhB2vp","religious","ajh","2024-08-29"
"600","HB83L9Pp","tardy","chs","2024-08-29"
"601","xJy5pL9Q","personal","ajh","2024-08-29"
"602","SiUmCL8t","religious","chs","2024-08-29"
"603","UGJuDUIq","tardy","chs","2024-08-29"
"604","Xm5FN957","medical","ajh","2024-08-29"
"605","UF7xmuHa","unknown","chs","2024-08-29"
"606","VSPEZbFH","tardy","dhs","2024-08-29"
"607","0Nb2xKFv","unknown","ajh","2024-08-29"
"608","KxY60mFm","tardy","ajh","2024-08-29"
"609","pv33bWqK","tardy","bjh","2024-08-29"
"610","hgUmN8yD","unknown","chs","2024-08-29"
"611","NpSNz7KR","tardy","chs","2024-08-29"
"612","cpajiIv7","unknown","chs","2024-08-29"
"613","AQvYQF06","unknown","chs","2024-08-29"
"614","WtM4jk2n","tardy","chs","2024-08-29"
"615","ymZaQD83","tardy","chs","2024-08-29"
"616","3iqySljU","religious","dhs","2024-08-29"
"617","rYbr9zMZ","tardy","chs","2024-08-29"
"618","cndBEJ5s","tardy","chs","2024-08-29"
"619","zTF9l85S","tardy","dhs","2024-08-29"
"620","grMrhgDg","tardy","bjh","2024-08-29"
"621","jMQMpZ8P","tardy","chs","2024-08-29"
"622","smx3bcoX","tardy","dhs","2024-08-29"
"623","JiyyHFuf","tardy","chs","2024-08-29"
"624","95k2gCbP","tardy","chs","2024-08-29"
"625","clm8yegf","tardy","chs","2024-08-29"
"626","mNDvCwyw","tardy","chs","2024-08-29"
"627","ODq3dq1D","tardy","chs","2024-08-29"
"628","RJxEQXPc","family","chs","2024-08-29"
"629","ZIEJVfS4","unknown","chs","2024-08-29"
"630","6zbvvF54","family","chs","2024-08-29"
"631","lL4iV9Ot","tardy","ajh","2024-08-29"
"632","8yxwZNYj","unknown","ajh","2024-08-29"
"633","q64a1Y19","tardy","chs","2024-08-29"
"634","HWKmHGyA","tardy","dhs","2024-08-29"
"635","hYTpzepZ","family","dhs","2024-08-29"
"636","vECv5Awm","unknown","chs","2024-08-29"
"637","BlnhJNzX","tardy","dhs","2024-08-29"
"638","Zz6yNybD","tardy","chs","2024-08-29"
"639","rVkhnSqr","tardy","chs","2024-08-29"
"640","ARHEqz7u","family","chs","2024-08-29"
"641","olM0g09W","tardy","chs","2024-08-29"
"642","yeKuTGZi","tardy","chs","2024-08-29"
"643","ojFagtOl","unknown","chs","2024-08-29"
"644","rjptAxEB","tardy","ajh","2024-08-29"
"645","ih3W4aY9","family","dhs","2024-08-29"
"646","8WCujv6M","religious","ajh","2024-08-29"
"647","0qebXuUt","tardy","chs","2024-08-29"
"648","pQlctt0f","tardy","bjh","2024-08-29"
"649","iAvlBXNA","medical","chs","2024-08-29"
"650","85lOzaiK","tardy","chs","2024-08-29"
"651","YMN4jT8I","unknown","chs","2024-08-29"
"652","wxBnub9D","unknown","chs","2024-08-29"
"653","vW83ZKdv","tardy","ajh","2024-08-29"
"654","ke4wTRrk","tardy","chs","2024-08-29"
"655","3ArBpGiV","religious","chs","2024-08-29"
"656","goxYZEbE","unknown","chs","2024-08-29"
"657","pW8iDRmj","tardy","chs","2024-08-29"
"658","T3EER8ru","unknown","ajh","2024-08-29"
"659","wAI66Ksa","tardy","chs","2024-08-29"
"660","8Ag4Duki","tardy","chs","2024-08-30"
"661","aax3N7sI","personal","chs","2024-08-30"
"662","R4g3qPpe","family","bjh","2024-08-30"
"663","RtRjfPiG","tardy","ajh","2024-08-30"
"664","tdIrmLey","tardy","chs","2024-08-30"
"665","EbqSWX99","tardy","bjh","2024-08-30"
"666","skpEArGB","unknown","ajh","2024-08-30"
"667","PzxB1B6i","tardy","chs","2024-08-30"
"668","yosSUhCA","tardy","chs","2024-08-30"
"669","P4U8U5EC","family","ajh","2024-08-30"
"670","KzdzvwbS","tardy","chs","2024-08-30"
"671","4YCcm6ho","tardy","dhs","2024-08-30"
"672","2cSivuHx","unknown","ajh","2024-08-30"
"673","Y8jvk8ea","tardy","chs","2024-08-30"
"674","IjcLXahv","unknown","chs","2024-08-30"
"675","Si4stao0","unknown","chs","2024-08-30"
"676","mNLGPvHC","tardy","ajh","2024-08-30"
"677","2u13OFJA","unknown","chs","2024-08-30"
"678","AlTc1lSM","tardy","ajh","2024-08-30"
"679","KezWOu3c","tardy","chs","2024-08-30"
"680","ZuSjYBvu","tardy","bjh","2024-08-30"
"681","DaobblCE","unknown","chs","2024-08-30"
"682","xV1vp4Ni","tardy","chs","2024-08-30"
"683","ZJDNkOB6","family","ajh","2024-08-30"
"684","ox47gmpj","tardy","chs","2024-08-30"
"685","hyM1eoQx","unknown","ajh","2024-08-30"
"686","a23uP7Ef","tardy","chs","2024-08-30"
"687","kvxPWhSE","tardy","bjh","2024-08-30"
"688","A1icxNNt","tardy","chs","2024-08-30"
"689","q5qSIGEE","tardy","chs","2024-08-30"
"690","qP7FWvZO","tardy","ajh","2024-08-30"
"691","AJ0XMwbZ","tardy","dhs","2024-08-30"
"692","Gs90C7Ke","personal","ajh","2024-08-30"
"693","EnXd89fF","tardy","dhs","2024-08-30"
"694","t1bkMrKO","religious","ajh","2024-08-30"
"695","LQG8pETF","unknown","chs","2024-08-30"
"696","M6df2SOt","tardy","chs","2024-08-30"
"697","HeaCJtfp","tardy","ajh","2024-08-30"
"698","lulDKQp3","suspension","ajh","2024-08-30"
"699","6oWqRaRZ","medical","ajh","2024-08-30"
"700","isiz6XQ7","tardy","chs","2024-08-30"
"701","DzbT6Gte","medical","dhs","2024-08-30"
"702","5YsrJe78","tardy","ajh","2024-08-30"
"703","DI8RW6K6","tardy","chs","2024-08-30"
"704","syWBNsws","personal","ajh","2024-08-30"
"705","vwkp9JIO","religious","ajh","2024-08-30"
"706","PIl2RT1E","unknown","chs","2024-08-30"
"707","EHCedBlA","family","chs","2024-08-30"
"708","o4Y3Y9jK","unknown","ajh","2024-08-30"
"709","0CkjVS1E","tardy","chs","2024-08-30"
"710","GbabpESK","unknown","chs","2024-08-30"
"711","mPlYcHrU","tardy","chs","2024-08-30"
"712","zt58ywFN","medical","chs","2024-08-30"
"713","Sfrcwf0w","unknown","ajh","2024-08-30"
"714","yShrW7p0","tardy","chs","2024-08-30"
"715","PPy773J9","tardy","chs","2024-08-30"
"716","1Re7FuhZ","unknown","chs","2024-08-30"
"717","piEJya0W","tardy","chs","2024-08-30"
"718","DDsDy7Lr","unknown","chs","2024-08-30"
"719","Tl3XV8lS","tardy","ajh","2024-08-30"
"720","OYbZR4IW","tardy","ajh","2024-08-30"
"721","65DWEqee","tardy","chs","2024-08-30"
"722","VrvCrDiX","unknown","chs","2024-08-30"
"723","qeI7J0Yh","tardy","ajh","2024-08-30"
"724","E1WQD5yL","unknown","chs","2024-08-30"
"725","xdht3Dja","tardy","chs","2024-08-30"
"726","oFS9djP6","unknown","chs","2024-08-30"
"727","STEAKDzn","religious","chs","2024-08-30"
"728","hGEA8CDM","tardy","bjh","2024-08-30"
"729","a773fd0z","unknown","chs","2024-08-30"
"730","apw5KA8N","unknown","chs","2024-08-30"
"731","7WCmLlRv","personal","chs","2024-08-30"
"732","8ejRSqWJ","tardy","ajh","2024-08-30"
"733","UYtEF1xj","tardy","bjh","2024-08-30"
"734","K9Tiq78i","family","chs","2024-08-30"
"735","wVTvGP4f","tardy","chs","2024-08-30"
"736","qbYOKgoB","tardy","chs","2024-08-30"
"737","ds5JMrao","tardy","chs","2024-08-30"
"738","JMBR7HtJ","unknown","ajh","2024-08-30"
"739","PAHWGk3F","family","ajh","2024-08-30"
"740","0zlULCmg","medical","bjh","2024-08-30"
"741","VRrLPWt2","unknown","dhs","2024-08-30"
"742","6vuTurvZ","tardy","dhs","2024-08-30"
"743","L7yyg0TW","medical","chs","2024-08-30"
"744","9IyjYhaM","family","ajh","2024-08-30"
"745","u0x2657A","tardy","ajh","2024-08-30"
"746","TZM5gIfD","unknown","ajh","2024-08-30"
"747","vyIHdV9W","tardy","dhs","2024-08-30"
"748","iMKgVYOi","tardy","ajh","2024-08-30"
"749","9rmojTIJ","tardy","chs","2024-08-30"
"750","L46euU4z","tardy","chs","2024-08-30"
"751","IZonp9n0","tardy","chs","2024-08-30"
"752","RRoBIwGz","religious","chs","2024-08-30"
"753","6JQhmkgN","tardy","chs","2024-08-30"
"754","5torn8IX","unknown","chs","2024-08-30"
"755","TIG0rzmh","tardy","chs","2024-08-30"
"756","SkTCeD7C","tardy","chs","2024-08-30"
"757","BjMbmqlZ","family","chs","2024-08-30"
"758","XwRoqanE","tardy","bjh","2024-08-30"
"759","rInkPBAv","medical","chs","2024-08-30"
"760","AZmnSIOe","unknown","ajh","2024-08-30"
"761","307sfdjb","tardy","bjh","2024-08-30"
"762","JIT1Q1Cj","unknown","chs","2024-08-30"
"763","wJuGlRwJ","unknown","dhs","2024-08-30"
"764","lahQIZUX","medical","dhs","2024-08-30"
"765","I26fq0K0","tardy","chs","2024-08-30"
"766","jro1HJME","religious","dhs","2024-08-30"
"767","J8vY9mPA","unknown","ajh","2024-08-30"
"768","Xjpw2Mjo","family","chs","2024-08-30"
"769","9XcLq6Kl","tardy","ajh","2024-08-30"
"770","ry9QK7W1","tardy","chs","2024-08-30"
"771","G9t7qmFy","personal","chs","2024-08-30"
"772","k7P1EBcu","unknown","chs","2024-08-30"
"773","rNezGiGP","personal","chs","2024-08-30"
"774","xJy5pL9Q","personal","ajh","2024-08-30"
"775","gowsuA0x","personal","chs","2024-08-30"
"776","UiHJ1enx","tardy","chs","2024-08-30"
"777","SiUmCL8t","religious","chs","2024-08-30"
"778","e8v0tygl","tardy","ajh","2024-08-30"
"779","EXfD9iXR","medical","chs","2024-08-30"
"780","0Nb2xKFv","unknown","ajh","2024-08-30"
"781","Riqla5Or","tardy","ajh","2024-08-30"
"782","m03hCSjL","tardy","chs","2024-08-30"
"783","TgZrNri8","tardy","chs","2024-08-30"
"784","pbVe4uKy","unknown","ajh","2024-08-30"
"785","NpSNz7KR","tardy","chs","2024-08-30"
"786","o97RLAc0","tardy","chs","2024-08-30"
"787","DhVeRleG","tardy","chs","2024-08-30"
"788","ch67MRu3","tardy","chs","2024-08-30"
"789","x7SynxeA","unknown","chs","2024-08-30"
"790","3iqySljU","religious","dhs","2024-08-30"
"791","lxrr3c44","tardy","dhs","2024-08-30"
"792","MjqylhJN","unknown","ajh","2024-08-30"
"793","cndBEJ5s","tardy","chs","2024-08-30"
"794","PlnpZNG3","unknown","chs","2024-08-30"
"795","zTF9l85S","tardy","dhs","2024-08-30"
"796","grMrhgDg","tardy","bjh","2024-08-30"
"797","VpPF2Avb","personal","chs","2024-08-30"
"798","JiyyHFuf","tardy","chs","2024-08-30"
"799","clm8yegf","tardy","chs","2024-08-30"
"800","armWzygc","medical","ajh","2024-08-30"
"801","I3ypa04r","tardy","dhs","2024-08-30"
"802","ZIEJVfS4","unknown","chs","2024-08-30"
"803","j4l4il7r","religious","chs","2024-08-30"
"804","Bd4eNk2d","tardy","chs","2024-08-30"
"805","KmLGSq0w","personal","chs","2024-08-30"
"806","6zbvvF54","family","chs","2024-08-30"
"807","lL4iV9Ot","tardy","ajh","2024-08-30"
"808","ciaNuH5Y","personal","chs","2024-08-30"
"809","hYTpzepZ","family","dhs","2024-08-30"
"810","80ow23nK","tardy","dhs","2024-08-30"
"811","6AEgKHD0","tardy","chs","2024-08-30"
"812","GqizvK8M","tardy","chs","2024-08-30"
"813","o2KnRjb5","religious","chs","2024-08-30"
"814","rVkhnSqr","tardy","chs","2024-08-30"
"815","JnVXW5Yf","tardy","chs","2024-08-30"
"816","BrdJXlyJ","medical","ajh","2024-08-30"
"817","anZQPrvm","unknown","chs","2024-08-30"
"818","ZBBbggrX","religious","chs","2024-08-30"
"819","Pb5HILfB","tardy","chs","2024-08-30"
"820","0qebXuUt","tardy","chs","2024-08-30"
"821","ks49JD7l","religious","dhs","2024-08-30"
"822","u1bDTpGf","tardy","ajh","2024-08-30"
"823","ZpaJHqfg","unknown","ajh","2024-08-30"
"824","Lav4WdLr","family","chs","2024-08-30"
"825","YMN4jT8I","unknown","chs","2024-08-30"
"826","Qq3V1qL6","unknown","chs","2024-08-30"
"827","vW83ZKdv","tardy","ajh","2024-08-30"
"828","mZ0t0sxm","tardy","dhs","2024-08-30"
"829","T3EER8ru","unknown","ajh","2024-08-30"
"830","kOpymN5K","unknown","ajh","2024-08-30"
"831","D7zE3E18","unknown","chs","2024-08-30"
"832","aax3N7sI","personal","chs","2024-09-02"
"833","R4g3qPpe","family","bjh","2024-09-02"
"834","tBenrcme","personal","dhs","2024-09-02"
"835","wYFKpf1d","tardy","chs","2024-09-02"
"836","skpEArGB","unknown","ajh","2024-09-02"
"837","b2inufUg","personal","chs","2024-09-02"
"838","bFyux7oq","unknown","chs","2024-09-02"
"839","3Xgo2qk0","unknown","chs","2024-09-02"
"840","PzxB1B6i","tardy","chs","2024-09-02"
"841","oq0w0xOC","unknown","chs","2024-09-02"
"842","jScYF9Pn","unknown","chs","2024-09-02"
"843","KzdzvwbS","tardy","chs","2024-09-02"
"844","FY23yV3i","suspension","chs","2024-09-02"
"845","Y8jvk8ea","tardy","chs","2024-09-02"
"846","fMnBI3U3","unknown","ajh","2024-09-02"
"847","w3oLLdig","family","chs","2024-09-02"
"848","mNLGPvHC","tardy","ajh","2024-09-02"
"849","LODX55r5","tardy","ajh","2024-09-02"
"850","W9JwvtUA","unknown","bjh","2024-09-02"
"851","qaNgbieH","tardy","chs","2024-09-02"
"852","ZJDNkOB6","family","ajh","2024-09-02"
"853","ox47gmpj","tardy","chs","2024-09-02"
"854","a2Cks2kb","tardy","ajh","2024-09-02"
"855","hyM1eoQx","unknown","ajh","2024-09-02"
"856","VdTASUFC","suspension","chs","2024-09-02"
"857","a23uP7Ef","tardy","chs","2024-09-02"
"858","5UoqXOuG","medical","chs","2024-09-02"
"859","kvxPWhSE","tardy","bjh","2024-09-02"
"860","OzaG0eco","unknown","chs","2024-09-02"
"861","3sJiUAza","tardy","bjh","2024-09-02"
"862","zOQwwu34","unknown","ajh","2024-09-02"
"863","eAxyW7Ug","tardy","ajh","2024-09-02"
"864","PIq49i4Z","tardy","ajh","2024-09-02"
"865","d8tzoCe8","tardy","chs","2024-09-02"
"866","ZmPU5IWJ","personal","chs","2024-09-02"
"867","x55QJeLf","tardy","chs","2024-09-02"
"868","O0vh3w6m","tardy","ajh","2024-09-02"
"869","6pXnemMp","tardy","ajh","2024-09-02"
"870","AJ0XMwbZ","tardy","dhs","2024-09-02"
"871","SDlhHO9Y","tardy","chs","2024-09-02"
"872","EnXd89fF","tardy","dhs","2024-09-02"
"873","nQcZeQe5","tardy","chs","2024-09-02"
"874","M6df2SOt","tardy","chs","2024-09-02"
"875","tbC0NZOP","family","chs","2024-09-02"
"876","lSgJNeb9","tardy","ajh","2024-09-02"
"877","RwyNOtrb","tardy","chs","2024-09-02"
"878","isiz6XQ7","tardy","chs","2024-09-02"
"879","DzbT6Gte","medical","dhs","2024-09-02"
"880","5YsrJe78","tardy","ajh","2024-09-02"
"881","1fNmhseo","personal","ajh","2024-09-02"
"882","nwBEuHzT","family","chs","2024-09-02"
"883","kMbG52JY","unknown","ajh","2024-09-02"
"884","sdyjR3Mn","unknown","chs","2024-09-02"
"885","syWBNsws","personal","ajh","2024-09-02"
"886","DP1ongfj","tardy","ajh","2024-09-02"
"887","Z6oEG2bc","medical","dhs","2024-09-02"
"888","PIl2RT1E","unknown","chs","2024-09-02"
"889","JmjKm1YE","tardy","ajh","2024-09-02"
"890","P2MiVnXw","tardy","chs","2024-09-02"
"891","PxYHYzwT","tardy","ajh","2024-09-02"
"892","RGjiLCqv","tardy","ajh","2024-09-02"
"893","47GEEWSo","tardy","chs","2024-09-02"
"894","oBYBnGS0","family","chs","2024-09-02"
"895","vNpLp12E","unknown","ajh","2024-09-02"
"896","LGxwu34k","tardy","ajh","2024-09-02"
"897","wXrF7Upy","personal","chs","2024-09-02"
"898","ajFhaaSr","unknown","chs","2024-09-02"
"899","Tl3XV8lS","tardy","ajh","2024-09-02"
"900","VF9C2Yva","unknown","chs","2024-09-02"
"901","B4gmm6qv","tardy","bjh","2024-09-02"
"902","65DWEqee","tardy","chs","2024-09-02"
"903","qeI7J0Yh","tardy","ajh","2024-09-02"
"904","xdht3Dja","tardy","chs","2024-09-02"
"905","OoMb80oN","tardy","chs","2024-09-02"
"906","tyo27xLl","family","ajh","2024-09-02"
"907","ec89Sx9O","tardy","chs","2024-09-02"
"908","0pFpSK5p","unknown","chs","2024-09-02"
"909","od1Z2Oqe","tardy","ajh","2024-09-02"
"910","a773fd0z","unknown","chs","2024-09-02"
"911","wVTvGP4f","tardy","chs","2024-09-02"
"912","qbYOKgoB","tardy","chs","2024-09-02"
"913","ds5JMrao","tardy","chs","2024-09-02"
"914","GsnceYHt","tardy","chs","2024-09-02"
"915","BlFG7wrK","tardy","chs","2024-09-02"
"916","7ZRHU1z1","tardy","chs","2024-09-02"
"917","tn7K9szE","tardy","ajh","2024-09-02"
"918","Texb9J0Q","tardy","ajh","2024-09-02"
"919","0zlULCmg","medical","bjh","2024-09-02"
"920","VRrLPWt2","unknown","dhs","2024-09-02"
"921","EHwI9gCe","tardy","chs","2024-09-02"
"922","DCXmUuQn","unknown","ajh","2024-09-02"
"923","4A6tpndR","unknown","ajh","2024-09-02"
"924","6vuTurvZ","tardy","dhs","2024-09-02"
"925","9IyjYhaM","family","ajh","2024-09-02"
"926","Hx0H9fLD","tardy","chs","2024-09-02"
"927","iMKgVYOi","tardy","ajh","2024-09-02"
"928","6XP8Bx7R","tardy","chs","2024-09-02"
"929","kB2zm2q6","unknown","chs","2024-09-02"
"930","BdxEYcgc","tardy","chs","2024-09-02"
"931","0PWAntrj","personal","dhs","2024-09-02"
"932","CopbIw5X","tardy","chs","2024-09-02"
"933","zEudvj0r","religious","chs","2024-09-02"
"934","MeElW4do","tardy","chs","2024-09-02"
"935","tctf9iBX","unknown","chs","2024-09-02"
"936","bfcCzlim","unknown","chs","2024-09-02"
"937","eppkRqkz","medical","chs","2024-09-02"
"938","q0oUmF4H","religious","dhs","2024-09-02"
"939","90VgB4DJ","tardy","chs","2024-09-02"
"940","ePkdcsUu","unknown","ajh","2024-09-02"
"941","6JQhmkgN","tardy","chs","2024-09-02"
"942","VIwZqLHc","tardy","dhs","2024-09-02"
"943","IDcE8I5s","family","ajh","2024-09-02"
"944","KJEsKIq0","unknown","chs","2024-09-02"
"945","XwRoqanE","tardy","bjh","2024-09-02"
"946","AgbpRZpW","tardy","chs","2024-09-02"
"947","2DdYH8aN","tardy","chs","2024-09-02"
"948","1Ec1EZuc","unknown","ajh","2024-09-02"
"949","JIT1Q1Cj","unknown","chs","2024-09-02"
"950","ioipDHws","tardy","chs","2024-09-02"
"951","wJuGlRwJ","unknown","dhs","2024-09-02"
"952","db9qqbWJ","family","chs","2024-09-02"
"953","hBB8W5qY","tardy","chs","2024-09-02"
"954","Xjpw2Mjo","family","chs","2024-09-02"
"955","5nNmo5HX","tardy","ajh","2024-09-02"
"956","9XcLq6Kl","tardy","ajh","2024-09-02"
"957","e3XzwVhV","tardy","bjh","2024-09-02"
"958","gDRIC9P6","unknown","ajh","2024-09-02"
"959","Y8kmKbWb","unknown","chs","2024-09-02"
"960","bNA9RzfE","unknown","chs","2024-09-02"
"961","lLcjfrll","tardy","dhs","2024-09-02"
"962","j7zoYhm5","tardy","chs","2024-09-02"
"963","NWXJFu1L","suspension","chs","2024-09-02"
"964","GDwhLDa9","personal","dhs","2024-09-02"
"965","6pmkDSIF","suspension","ajh","2024-09-02"
"966","Riqla5Or","tardy","ajh","2024-09-02"
"967","2tw4lhP6","personal","chs","2024-09-02"
"968","Bj7Z3MR5","medical","chs","2024-09-02"
"969","TgZrNri8","tardy","chs","2024-09-02"
"970","B71M3c51","unknown","chs","2024-09-02"
"971","1d7VdZ9y","medical","chs","2024-09-02"
"972","hNcZHpj0","unknown","dhs","2024-09-02"
"973","WeNhBTix","family","chs","2024-09-02"
"974","byZUYQS8","tardy","chs","2024-09-02"
"975","YTuZhPIb","personal","chs","2024-09-02"
"976","yOcwTIs5","tardy","dhs","2024-09-02"
"977","sQhX0A9D","tardy","dhs","2024-09-02"
"978","x7SynxeA","unknown","chs","2024-09-02"
"979","lwYo2ijZ","tardy","ajh","2024-09-02"
"980","9f0o1vOX","unknown","chs","2024-09-02"
"981","cndBEJ5s","tardy","chs","2024-09-02"
"982","009YNE9e","tardy","ajh","2024-09-02"
"983","4GlKbz06","tardy","dhs","2024-09-02"
"984","ERIyG4YS","tardy","ajh","2024-09-02"
"985","VpPF2Avb","personal","chs","2024-09-02"
"986","rb4OCX90","tardy","bjh","2024-09-02"
"987","JiyyHFuf","tardy","chs","2024-09-02"
"988","clm8yegf","tardy","chs","2024-09-02"
"989","6I8BHkGs","tardy","ajh","2024-09-02"
"990","uNgrwOS8","tardy","dhs","2024-09-02"
"991","LLSRH2lw","unknown","chs","2024-09-02"
"992","a8IcGi1V","unknown","chs","2024-09-02"
"993","vsBLqAhf","tardy","bjh","2024-09-02"
"994","j4l4il7r","religious","chs","2024-09-02"
"995","Bd4eNk2d","tardy","chs","2024-09-02"
"996","KmLGSq0w","personal","chs","2024-09-02"
"997","lL4iV9Ot","tardy","ajh","2024-09-02"
"998","IhOAUdhp","medical","ajh","2024-09-02"
"999","ciaNuH5Y","personal","chs","2024-09-02"
"1000","hYTpzepZ","family","dhs","2024-09-02"
