"survey_id","student_id","school_id","source","question_code","question","answer"
"210","q1RdtMOB","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with responsibilities at home will be challenging."
"211","q1RdtMOB","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","The school can provide tutoring support after school hours and more resources for students in need."
"212","6f5RPcNQ","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Exploring new ideas in class and projects"
"213","6f5RPcNQ","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Improve my math skills for better grades"
"214","6f5RPcNQ","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with household responsibilities"
"215","6f5RPcNQ","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Provide more tutoring and academic support options"
"216","Zf1LJLwO","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Exploring new topics in my classes."
"217","Zf1LJLwO","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Maintain my GPA and make new friends."
"218","Zf1LJLwO","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with family responsibilities."
"219","Zf1LJLwO","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer after-school tutoring and flexible class schedules."
"220","CsnRFCRz","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Competing in soccer games and representing my school with pride and skill."
"221","CsnRFCRz","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","I hope to maintain my high GPA and continue excelling in all my classes."
"222","CsnRFCRz","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing my schoolwork with my responsibilities at home and on the soccer team."
"223","CsnRFCRz","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Provide more resources for students from disadvantaged backgrounds, like tutoring and mentorship programs."
"224","m6DMIZHh","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I'm excited to take on new challenges and expand my knowledge in different subjects."
"225","m6DMIZHh","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My goal is to maintain my GPA, stay engaged in class, and improve my time management skills."
"226","m6DMIZHh","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with my responsibilities at home and extracurricular activities will be tough."
"227","m6DMIZHh","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Providing access to tutoring, mentorship programs, and flexible scheduling would greatly support my goals."
"228","mu97k6a5","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I'm looking forward to exploring new ways of learning and stepping out of my comfort zone."
"229","mu97k6a5","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My hope is to improve my GPA and show my potential despite external challenges."
"230","mu97k6a5","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Staying motivated in classes that don't engage me and resisting the urge to disrupt."
"231","mu97k6a5","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Providing more engaging and interactive lessons that cater to different learning styles would greatly help me succeed."
"232","wL41XwD8","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Discover new ways to express myself through words and art."
"233","wL41XwD8","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Write a poem that captures the beauty hidden in everyday moments."
"234","wL41XwD8","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing responsibilities at home with schoolwork and personal growth."
"235","wL41XwD8","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer workshops on poetry, provide mentorship opportunities, and promote creative outlets."
"236","VzaHOSXv","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I look forward to organizing more events to bring our school community together."
"237","VzaHOSXv","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My goal is to continue advocating for more resources and support for students in need."
"238","VzaHOSXv","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with extracurricular activities while supporting my family financially."
"239","VzaHOSXv","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","The school can provide more mentorship programs and resources for students facing hardships at home."
"240","Z5jdlN0a","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Exploring new ideas and concepts"
"241","Z5jdlN0a","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Improving my academic performance"
"242","Z5jdlN0a","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing school work and responsibilities"
"243","Z5jdlN0a","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Provide additional academic support resources"
"244","qWpKWjYb","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I look forward to expressing myself through my art and inspiring others to do the same."
"245","qWpKWjYb","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My goal is to improve my grades and prove that creativity can lead to success."
"246","qWpKWjYb","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with responsibilities at home may be challenging for me."
"247","qWpKWjYb","ajh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","The school can offer support for students facing difficulties at home and provide resources for academic improvement."
"248","6N2pzLuz","ajh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Classes and learning new"
"249","6N2pzLuz","ajh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Improving math skills"
"250","6N2pzLuz","ajh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing school and work"
