"student_id","first_name","last_name","dob","gender","grade_year","zip_code","current_school"
"2xiW6j9i","","","2009-11-01","male","9","12345","chs"
"g5Ucaisl","","","2008-01-12","female","11","45678","dhs"
"qq7qUjb9","","","2010-06-01","male","9","12345","chs"
"O81fBkbe","","","2011-06-16","male","8","23456","bjh"
"W84M55O9","","","2008-01-26","female","11","12345","chs"
"oXJ4MDGz","","","2008-10-13","female","10","23456","dhs"
"jbQiBYCh","","","2011-12-27","female","7","23456","ajh"
"27n2rXDX","","","2007-01-02","female","12","23456","chs"
"vavh6zla","","","2009-11-13","female","9","34567","chs"
"fLBnxOiK","","","2009-04-25","female","10","45678","dhs"
"yJmHhIN9","","","2009-03-15","male","10","56789","dhs"
"snZ9qQOp","","","2010-11-20","male","8","23456","ajh"
"bSde6Jow","","","2012-08-02","female","7","12345","ajh"
"AfUWVN32","","","2009-11-07","male","9","23456","chs"
"Fk2jMC5T","","","2011-11-10","male","7","23456","ajh"
"BwuH944W","","","2011-12-10","female","7","23456","ajh"
"GADWrfEE","","","2007-09-02","female","11","12345","chs"
"97PdD3vT","","","2006-10-22","female","12","45678","dhs"
"SxlML330","","","2011-01-15","male","8","12345","ajh"
"0UfxZpMU","","","2008-04-10","female","11","23456","chs"
"u3AoVIsU","","","2009-12-24","male","9","12345","chs"
"TaygkoH1","","","2011-06-29","female","8","12345","ajh"
"qWpKWjYb","","","2010-10-27","female","8","12345","ajh"
"IzIcJ1Y6","","","2012-05-02","female","7","12345","ajh"
"0KuVao3N","","","2007-02-15","male","12","34567","chs"
"zFyZMI1b","","","2009-04-30","female","10","12345","chs"
"EuPnRiJD","","","2010-02-17","male","9","23456","chs"
"YMg23Mfc","","","2008-04-29","female","11","23456","chs"
"GksgPcM7","","","2012-06-17","female","7","12345","ajh"
"m4wkIGyl","","","2011-04-10","female","8","12345","ajh"
"8S06ToAt","","","2010-05-06","male","9","34567","chs"
"btObXQtS","","","2008-11-14","male","10","23456","chs"
"ULl93kmZ","","","2006-10-15","male","12","23456","chs"
"mdgL2YYW","","","2011-01-25","female","8","45678","bjh"
"B8YKLMs4","","","2007-03-05","male","12","23456","chs"
"0rT4Crpx","","","2007-01-15","female","12","34567","chs"
"Ds33kIoz","","","2010-08-20","female","9","34567","chs"
"HUz3xdsQ","","","2007-10-27","female","11","23456","chs"
"DxwayAyz","","","2011-02-08","nonbinary","8","34567","ajh"
"jpBis2Vc","","","2008-10-18","female","10","45678","dhs"
"mQ4UtxnH","","","2007-04-13","female","12","34567","dhs"
"njql2MIA","","","2009-11-08","male","9","12345","chs"
"osEXAD3p","","","2009-01-21","female","10","12345","chs"
"MSuOh7HA","","","2007-02-26","female","12","23456","chs"
"B9p2DhrI","","","2012-06-21","male","7","45678","ajh"
"ornYqYKz","","","2011-12-03","female","7","12345","ajh"
"SHmayi13","","","2010-07-13","female","9","34567","chs"
"eM252VDf","","","2011-10-21","female","7","23456","ajh"
"FY23yV3i","","","2009-03-19","male","10","12345","chs"
"93dcJHsw","","","2010-02-04","male","9","23456","chs"
"tNmXOZcc","","","2008-04-02","female","11","23456","chs"
"lZll9Hrr","","","2007-11-01","male","11","12345","chs"
"ETxuuLEr","","","2007-10-28","male","11","56789","dhs"
"vKGcFFBY","","","2010-04-19","female","9","34567","dhs"
"YYj6Uviy","","","2011-09-21","female","7","12345","ajh"
"25W0p13M","","","2009-08-10","male","10","23456","chs"
"5FgEAOS3","","","2010-04-05","female","9","12345","chs"
"B6db68ad","","","2012-03-06","male","7","23456","ajh"
"BQXiNaO6","","","2010-11-12","female","8","45678","bjh"
"qGOQ2ICs","","","2007-12-06","female","11","12345","chs"
"1xdql7YP","","","2011-03-08","female","8","12345","ajh"
"4ZnUnkqz","","","2007-07-12","male","12","23456","chs"
"R1UmwxF9","","","2011-07-18","female","8","12345","ajh"
"PwSl820g","","","2010-01-24","perefer not to say","9","45678","dhs"
"jpaKLGlk","","","2011-08-16","perefer not to say","8","23456","ajh"
"9PpMJQLJ","","","2012-03-21","female","7","56789","bjh"
"1jHifI3A","","","2010-11-14","male","8","12345","ajh"
"PRKnfMk2","","","2009-01-12","female","10","23456","chs"
"vG6H8qZW","","","2012-06-22","female","7","34567","bjh"
"4YCcm6ho","","","2010-06-30","female","9","34567","dhs"
"RZ1BU6ZR","","","2009-06-22","agender","10","12345","chs"
"CHl3CZdp","","","2012-05-07","female","7","34567","bjh"
"XK1WyXL5","","","2011-10-26","female","7","12345","ajh"
"4l8vwf8s","","","2007-07-25","female","12","23456","chs"
"FGAOaQPV","","","2007-06-24","male","12","45678","dhs"
"MZddJRGK","","","2008-04-15","male","11","12345","chs"
"9sjai8o1","","","2007-12-18","female","11","12345","chs"
"6Tunor9P","","","2007-02-17","female","12","34567","chs"
"LWNnw2k9","","","2008-01-14","male","11","23456","chs"
"qI4Azpa5","","","2008-02-15","male","11","23456","chs"
"3NQpuiwV","","","2007-03-13","male","12","34567","chs"
"7aMzlghg","","","2009-12-14","male","9","34567","dhs"
"rM0Qc9t9","","","2012-03-04","male","7","12345","ajh"
"EDFArMzA","","","2007-01-15","female","12","23456","chs"
"5gPLX2cc","","","2006-09-25","male","12","23456","chs"
"Tj0pOIaJ","","","2010-12-16","female","8","23456","ajh"
"97hi8Kgt","","","2010-09-28","male","8","45678","bjh"
"epQXikAn","","","2010-12-03","female","8","12345","ajh"
"4gQl6gpz","","","2010-03-25","male","9","12345","chs"
"PBQJhF0X","","","2009-10-25","female","9","12345","chs"
"Iw98FuUk","","","2006-11-23","female","12","34567","chs"
"JR8aGVsv","","","2010-11-18","female","8","23456","ajh"
"Equ2zbGl","","","2009-07-12","male","10","34567","chs"
"ewTTxZKP","","","2011-11-02","female","7","34567","bjh"
"03HlqzBq","","","2007-05-15","female","12","45678","dhs"
"s6YecNB9","","","2008-02-25","perefer not to say","11","12345","chs"
"LfQTW4qP","","","2009-12-16","female","9","23456","chs"
"YqEfiQLg","","","2007-01-08","female","12","12345","chs"
"uWS4KuLq","","","2009-06-12","male","10","12345","dhs"
"GOLGT5AH","","","2010-07-24","male","9","34567","chs"
"qMqO4Wh1","","","2008-09-05","nonbinary","10","45678","dhs"
"2cSivuHx","","","2011-04-10","female","8","12345","ajh"
"FZUzZ5GM","","","2012-07-31","male","7","12345","ajh"
"FwjxuUb1","","","2010-02-13","male","9","23456","chs"
"ofhVEjI1","","","2009-06-05","male","10","12345","chs"
"zBo7mvy2","","","2012-05-08","male","7","12345","ajh"
"18gxcM4d","","","2011-09-29","female","7","12345","ajh"
"ztEnZxpo","","","2010-12-17","female","8","56789","bjh"
"zY4VdYJ1","","","2010-05-21","female","9","45678","dhs"
"O1P8KWvt","","","2008-03-20","male","11","45678","chs"
"QcaYPtqr","","","2008-09-20","female","10","23456","chs"
"fkVFkDRO","","","2008-10-17","male","10","12345","chs"
"4r3qhX32","","","2007-05-25","male","12","23456","chs"
"j1AG6DzX","","","2009-11-12","female","9","23456","chs"
"luEIg7wv","","","2007-06-25","female","12","23456","chs"
"wOElumyq","","","2006-12-02","male","12","12345","chs"
"h3Y5CzMT","","","2007-11-18","genderqueer","11","34567","chs"
"FJ8xWsdw","","","2011-07-23","female","8","23456","ajh"
"op8R90iU","","","2008-12-20","female","10","12345","chs"
"2NjoNOvm","","","2007-06-04","male","12","23456","chs"
"wxgd4gpr","","","2011-04-25","male","8","23456","ajh"
"jqIB4oof","","","2009-01-30","female","10","34567","chs"
"KLDHl63y","","","2007-02-03","male","12","34567","chs"
"4oqheQ5X","","","2011-11-02","female","7","12345","ajh"
"gAVuwHkK","","","2007-09-09","female","11","45678","dhs"
"LI85wTUZ","","","2012-03-07","male","7","23456","ajh"
"5kgT5Va7","","","2009-01-20","female","10","23456","chs"
"N8PaAOTQ","","","2011-10-24","male","7","12345","ajh"
"hBWZviUp","","","2006-11-23","male","12","12345","chs"
"xprRHeAA","","","2011-05-12","male","8","12345","ajh"
"6Pw4NYgk","","","2011-10-08","female","7","56789","bjh"
"i1n4ut8U","","","2006-09-18","female","12","45678","dhs"
"MUp3w0R9","","","2012-01-12","male","7","23456","ajh"
"nVA1kIXU","","","2008-06-03","genderfluid","11","23456","chs"
"UeccgkWq","","","2011-01-09","female","8","12345","ajh"
"u9TwcTBJ","","","2011-03-31","perefer not to say","8","23456","ajh"
"Exj5felk","","","2012-04-05","female","7","23456","ajh"
"SgjVjPRz","","","2007-05-20","female","12","45678","dhs"
"Y8jvk8ea","","","2006-10-07","other","12","12345","chs"
"ueyz4V5N","","","2011-02-07","male","8","23456","ajh"
"Li8k2dWm","","","2007-09-15","female","11","23456","chs"
"vo68ixRQ","","","2008-08-15","male","11","45678","dhs"
"fMnBI3U3","","","2010-10-25","male","8","12345","ajh"
"yzDEBpbR","","","2011-02-18","male","8","12345","ajh"
"9WgWCWGO","","","2007-09-21","male","11","23456","chs"
"c0CphNdS","","","2009-04-17","male","10","23456","chs"
"EXum4nHV","","","2012-07-10","male","7","12345","ajh"
"9sVbQir8","","","2009-05-29","female","10","45678","dhs"
"c0er91XW","","","2010-12-30","male","8","12345","ajh"
"pp1GlmiI","","","2006-11-07","male","12","23456","chs"
"w3oLLdig","","","2008-02-09","male","11","34567","chs"
"MaB4kMax","","","2010-12-09","female","8","23456","bjh"
"Hzyf3SF6","","","2012-07-18","male","7","56789","bjh"
"0UvdSRYr","","","2009-06-09","female","10","56789","dhs"
"9Wb9pYWP","","","2007-04-13","female","12","12345","chs"
"qfhNFiUu","","","2008-05-07","female","11","45678","dhs"
"nGClsgYV","","","2008-03-31","female","11","23456","chs"
"byZUSrMs","","","2009-03-28","female","10","12345","chs"
"CBm2REcY","","","2011-07-12","male","8","12345","ajh"
"h76E3nPL","","","2009-05-06","female","10","45678","dhs"
"GMCfmmwH","","","2009-12-10","female","9","12345","chs"
"Stzvx7i3","","","2007-02-03","female","12","23456","chs"
"9f5B5shw","","","2011-05-06","male","8","23456","ajh"
"k3dzLqdX","","","2011-02-24","female","8","45678","bjh"
"SROySXI2","","","2007-12-30","female","11","34567","chs"
"UaLFt7sh","","","2007-08-30","male","12","45678","dhs"
"CiYpVM7A","","","2010-06-13","male","9","12345","chs"
"7LKLyvwK","","","2010-02-20","male","9","12345","chs"
"9wfR6GZ7","","","2009-05-14","female","10","12345","chs"
"yTXzA07C","","","2007-02-18","female","12","12345","chs"
"9VrTpL0o","","","2010-08-23","male","9","45678","dhs"
"ztakR3WI","","","2007-05-04","genderqueer","12","23456","chs"
"H3WWYzb8","","","2012-03-29","male","7","45678","bjh"
"tdzov9XO","","","2009-08-30","female","10","45678","dhs"
"AyjEmTSv","","","2010-02-12","female","9","23456","chs"
"ZDDgwLrb","","","2009-12-17","male","9","23456","chs"
"NDUXv9ej","","","2009-08-06","female","10","12345","chs"
"M9EogCTV","","","2011-12-22","female","7","23456","ajh"
"ZoxDx5X1","","","2010-08-28","female","9","34567","chs"
"CmdhoW4c","","","2010-04-13","male","9","45678","dhs"
"Gq78MLPE","","","2011-03-29","female","8","45678","bjh"
"tSmDvrKl","","","2009-12-22","female","9","23456","chs"
"UBbXkzR1","","","2011-05-18","male","8","23456","ajh"
"HZdAUeij","","","2008-03-14","female","11","12345","chs"
"XudrQDkA","","","2008-06-11","female","11","23456","chs"
"GeM73Zqe","","","2011-11-03","male","7","12345","ajh"
"AoO24us2","","","2008-10-22","male","10","12345","chs"
"qUcjyqSc","","","2008-02-03","male","11","34567","dhs"
"DL3pMm0m","","","2009-09-14","female","9","34567","chs"
"1Gw7F7Qt","","","2011-07-29","male","8","12345","ajh"
"GRPaCZQY","","","2008-04-26","female","11","45678","dhs"
"9MPTRDXu","","","2008-09-26","male","10","56789","dhs"
"Cu8lbOX2","","","2010-11-11","male","8","23456","ajh"
"nhm6M7GN","","","2007-08-11","female","12","12345","chs"
"JgtLl932","","","2008-10-26","female","10","23456","dhs"
"UJoKh8ne","","","2010-01-27","male","9","34567","chs"
"UJAluVgK","","","2008-01-23","male","11","23456","chs"
"nSb4Qgab","","","2008-11-18","male","10","12345","chs"
"JdUKhvyB","","","2007-05-09","male","12","45678","dhs"
"DTwbgZFo","","","2011-06-15","male","8","12345","ajh"
"yDqL8lpq","","","2010-10-26","female","8","12345","ajh"
"CM7UrKVl","","","2008-12-09","male","10","12345","chs"
"8EmHJSwS","","","2008-02-04","female","11","34567","chs"
"escklgDG","","","2011-10-13","female","7","34567","bjh"
"A1yO69h3","","","2011-12-12","female","7","23456","ajh"
"Vqj9yTpW","","","2011-11-28","male","7","23456","ajh"
"vPx0uvMW","","","2009-08-25","female","10","23456","dhs"
"mv3Zju7s","","","2006-09-06","male","12","23456","chs"
"EZaVDnDL","","","2011-07-12","male","8","12345","ajh"
"dg2rDK7q","","","2012-08-13","female","7","56789","bjh"
"C5NUoOau","","","2011-03-10","nonbinary","8","23456","ajh"
"cVhVU1TL","","","2012-02-22","male","7","12345","ajh"
"FPAq8LDa","","","2011-04-16","perefer not to say","8","12345","ajh"
"W4EmJPun","","","2011-12-31","perefer not to say","7","12345","ajh"
"EKLKZ2Vy","","","2007-09-06","female","11","12345","chs"
"mRyUN38t","","","2012-06-15","male","7","12345","ajh"
"VHzntolB","","","2008-09-09","female","10","12345","chs"
"m9ZHy9l6","","","2011-09-27","genderfluid","7","23456","ajh"
"d1WTYtNb","","","2011-08-23","nonbinary","8","45678","bjh"
"sN9a5fot","","","2007-06-22","male","12","45678","dhs"
"Uxzi8egN","","","2007-07-11","male","12","12345","chs"
"jCnHkahR","","","2008-11-11","male","10","56789","dhs"
"GxZimU8Y","","","2012-02-02","female","7","45678","ajh"
"oPNwUpFS","","","2009-08-28","female","10","34567","chs"
"7XP5LCoH","","","2009-12-05","female","9","12345","chs"
"YDI1Z1KZ","","","2012-03-04","female","7","12345","ajh"
"2ENU8sMr","","","2011-04-14","genderqueer","8","23456","ajh"
"i5Sso6Ji","","","2010-08-12","female","9","12345","chs"
"8yKwODuK","","","2009-10-25","female","9","34567","chs"
"TdaOaKPW","","","2011-06-19","female","8","56789","bjh"
"Wf1QaFrw","","","2006-11-15","male","12","23456","chs"
"HrRtCIl7","","","2009-08-27","female","10","12345","chs"
"xfQB9LO4","","","2012-04-10","male","7","56789","bjh"
"clDaFnm0","","","2008-09-13","male","10","23456","chs"
"rInnyVEk","","","2011-10-29","male","7","12345","ajh"
"7TsLzR0h","","","2007-03-09","female","12","23456","chs"
"8Ja1vHJN","","","2010-11-17","male","8","56789","bjh"
"jEaMwzk0","","","2012-03-03","female","7","12345","ajh"
"xiFRA2XN","","","2010-01-11","female","9","12345","chs"
"3WKzgedd","","","2007-07-02","male","12","45678","dhs"
"mKWWTRb7","","","2010-01-17","female","9","23456","dhs"
"JufNtwCQ","","","2008-01-28","female","11","23456","chs"
"HMQSWyYr","","","2009-04-15","male","10","12345","chs"
"WGSAV4jj","","","2008-12-30","male","10","12345","chs"
"yJO5kI01","","","2008-11-18","male","10","12345","chs"
"HvFPip12","","","2010-01-29","male","9","34567","chs"
"bXmvW1ah","","","2007-02-10","female","12","45678","dhs"
"sLa2sjv2","","","2011-09-19","female","7","23456","ajh"
"WfH2xcAL","","","2011-12-16","male","7","12345","ajh"
"meTkvvlk","","","2007-02-25","female","12","12345","chs"
"P5kvbEEk","","","2008-07-14","male","11","45678","dhs"
"HeBilhxM","","","2008-04-23","male","11","23456","chs"
"UuSCYSTX","","","2007-06-05","male","12","12345","chs"
"WCcVOKoc","","","2011-06-24","male","8","12345","bjh"
"BcLTDDIs","","","2010-02-01","female","9","12345","chs"
"VQj0BSfq","","","2011-09-07","male","7","23456","ajh"
"lyztt9tA","","","2010-03-25","male","9","56789","dhs"
"v7s6eV7n","","","2010-05-04","female","9","23456","chs"
"t9k9Dv6R","","","2010-11-19","male","8","12345","ajh"
"PX0tLsic","","","2012-08-24","female","7","23456","ajh"
"oUMwkLE4","","","2008-02-13","male","11","12345","chs"
"AIWsoHQS","","","2008-07-09","female","11","34567","chs"
"qVxESj8F","","","2007-11-23","female","11","12345","dhs"
"2thc2Ewg","","","2011-04-06","male","8","12345","ajh"
"YyzteU3o","","","2010-05-20","male","9","45678","dhs"
"1USyX3eK","","","2009-04-03","female","10","12345","dhs"
"3dZYgPtN","","","2006-12-06","two-spirit","12","12345","chs"
"LgrUXFRu","","","2008-08-28","male","11","12345","chs"
"YBQYJmrd","","","2008-06-28","female","11","12345","chs"
"fklFa5Xh","","","2008-01-28","female","11","23456","chs"
"iGgV1c6H","","","2010-11-28","female","8","23456","ajh"
"njbYcSAW","","","2012-07-03","male","7","45678","ajh"
"RK9kdPDy","","","2007-10-04","male","11","23456","chs"
"IYeYMcmn","","","2012-08-26","male","7","45678","bjh"
"yO27nvnT","","","2010-07-16","male","9","12345","chs"
"DPF97nqp","","","2009-09-07","female","9","23456","chs"
"f4DjNkmb","","","2009-07-06","female","10","12345","chs"
"KaRkaGGZ","","","2008-03-30","female","11","12345","chs"
"CuromviI","","","2010-12-17","perefer not to say","8","34567","bjh"
"aig6PC4f","","","2007-04-16","male","12","23456","chs"
"4UGe9Gk1","","","2011-10-26","male","7","34567","bjh"
"ge9vBQno","","","2010-02-07","female","9","45678","dhs"
"5c2Ms5OX","","","2008-02-08","female","11","12345","chs"
"Vihkyq1F","","","2007-03-24","female","12","34567","chs"
"eFu9nhRc","","","2009-10-24","male","9","23456","chs"
"DL0qkuzM","","","2008-07-04","male","11","12345","chs"
"xqlGntML","","","2006-11-07","perefer not to say","12","34567","chs"
"ZTzv0n5L","","","2006-10-03","female","12","12345","chs"
"jmDY83Dp","","","2009-03-02","perefer not to say","10","34567","dhs"
"JdWgwIBV","","","2012-08-18","female","7","23456","ajh"
"ub5qQMK4","","","2008-07-21","male","11","12345","chs"
"02oI4Ovk","","","2010-01-20","male","9","12345","chs"
"qWqN53sV","","","2009-06-16","perefer not to say","10","23456","chs"
"DvEN2pdq","","","2012-04-27","perefer not to say","7","23456","ajh"
"j4RV0dGQ","","","2009-06-15","male","10","12345","chs"
"MVoShJ3L","","","2009-11-29","nonbinary","9","23456","chs"
"Y3oUeOt3","","","2009-10-02","other","9","12345","chs"
"w0LRxEsb","","","2011-12-17","male","7","34567","bjh"
"h2q0Pe1e","","","2009-05-23","female","10","12345","chs"
"Is4k8Qgy","","","2010-04-17","female","9","23456","chs"
"nCcL2bny","","","2012-01-30","female","7","34567","bjh"
"ltg46qzz","","","2012-01-13","male","7","12345","ajh"
"4sPvt1MH","","","2008-03-13","female","11","34567","chs"
"TLfmDltA","","","2008-04-16","male","11","12345","chs"
"woXFowTQ","","","2010-10-30","male","8","12345","ajh"
"LJydqaW0","","","2009-10-16","female","9","34567","chs"
"zmBabul7","","","2010-06-05","male","9","23456","chs"
"l23sQr4O","","","2011-04-23","male","8","34567","ajh"
"CI1WeKnS","","","2009-05-12","perefer not to say","10","23456","chs"
"Rc5D5JWx","","","2008-11-26","female","10","23456","chs"
"i7Xu3dYr","","","2007-12-16","female","11","12345","chs"
"IjcLXahv","","","2007-04-17","female","12","12345","chs"
"IARhb9xH","","","2010-11-15","male","8","12345","ajh"
"SaHCa7aJ","","","2011-07-01","male","8","23456","ajh"
"QDQqe1IT","","","2008-04-17","male","11","12345","chs"
"fr1nDRS8","","","2007-03-16","nonbinary","12","12345","chs"
"zyIA1LuC","","","2010-04-17","male","9","23456","chs"
"2kPZ9TUZ","","","2010-03-15","nonbinary","9","45678","chs"
"yeO3mzpp","","","2009-08-05","male","10","45678","dhs"
"rZtG9Ssf","","","2012-04-18","nonbinary","7","12345","bjh"
"cjZY9dvE","","","2012-01-11","female","7","56789","bjh"
"5rajlbfj","","","2010-12-19","female","8","12345","ajh"
"SmZuF2ix","","","2007-10-04","female","11","23456","chs"
"crWPjOKC","","","2006-11-22","male","12","23456","dhs"
"8h3aIvVr","","","2008-03-24","male","11","45678","dhs"
"P9AtRou5","","","2008-11-18","female","10","34567","chs"
"MpRh6pVJ","","","2011-10-23","male","7","23456","ajh"
"Si4stao0","","","2008-07-13","male","11","12345","chs"
"JgLTif5K","","","2007-04-24","male","12","56789","dhs"
"lJ48iD1p","","","2011-08-18","female","8","12345","ajh"
